id,type,name,operator,county,state_abb,fips,lat,lon,sqft,grid_region_code,grid_match,fossil_majority_hours_pct
00626281456,building,AngelTrax Data Center,AngelTrax Mobile Video Surveillance Solutions,Houston County,AL,01069,31.231904196338384,-85.45584883805839,10736.0,SOCO,county served by one grid region,97.9
00714889192,campus,Google Jackson County Data Center,Google LLC,Jackson County,AL,01071,34.914333709146234,-85.74826082398661,7582142.0,TVA,county served by one grid region,55.3
00844371952,building,Google,Google,Jackson County,AL,01071,34.9136919358168,-85.74742813692481,144996.0,TVA,county served by one grid region,55.3
00844371953,building,Google,Google,Jackson County,AL,01071,34.91367641738197,-85.74593535678355,141947.0,TVA,county served by one grid region,55.3
00836908998,campus,Sungard Systems International,,Jefferson County,AL,01073,33.40471562419184,-86.91145719083487,665569.0,TVA,county served by one grid region,55.3
00018518989,campus,Meta Huntsville Data Center,Meta,Madison County,AL,01089,34.844244678024516,-86.62831680386925,14435561.0,,not found: no utility to grid record for this county,
00408012357,building,George C. Wallace Alabama Supercomputer Center,Alabama Supercomputer Authority,Madison County,AL,01089,34.73654090277783,-86.67309882783594,14919.0,,not found: no utility to grid record for this county,
00961071564,building,SimpleHelix,,Madison County,AL,01089,34.7454310001572,-86.69188299975418,16411.0,,not found: no utility to grid record for this county,
01160814413,building,Meta Huntsville Data center,Meta,Madison County,AL,01089,34.847333791994075,-86.6269185980179,578342.0,,not found: no utility to grid record for this county,
01160814415,building,Meta Huntsville Data center,Meta,Madison County,AL,01089,34.843182229068525,-86.62886566493462,352651.0,,not found: no utility to grid record for this county,
01160814416,building,Meta Huntsville Data center,Meta,Madison County,AL,01089,34.84043160671047,-86.62884123942305,857148.0,,not found: no utility to grid record for this county,
00388148510,building,TierPoint Little Rock,,Pulaski County,AR,05119,34.75623579847398,-92.44472351005183,31845.0,MISO,county served by one grid region,91.3
01020721870,building,Searcy Information Technologies,City of Searcy,White County,AR,05145,35.2492158371357,-91.74090585909379,4580.0,MISO,county served by one grid region,91.3
01042260902,building,,DirecTV,Cochise County,AZ,04003,31.972674750091073,-110.3047516999998,7539.0,,"not assigned: county is served by AZPS, PNM, WALC",
00131891022,building,Iron Mountain Records Storage,,Maricopa County,AZ,04013,33.42038002636909,-112.04132578020345,145832.0,,"not assigned: county is served by AZPS, SRP, WALC",
00151179323,building,Lumen,Lumen Technologies,Maricopa County,AZ,04013,33.49433566334995,-112.0707857401212,25456.0,,"not assigned: county is served by AZPS, SRP, WALC",
00152163711,building,L3Harris Technologies Inc,,Maricopa County,AZ,04013,33.30535847275577,-111.67170400659428,14469.0,,"not assigned: county is served by AZPS, SRP, WALC",
00152163722,building,AZ Labs,,Maricopa County,AZ,04013,33.30627197658142,-111.67170030901957,31625.0,,"not assigned: county is served by AZPS, SRP, WALC",
00155739337,building,Aligned Energy Data Center,,Maricopa County,AZ,04013,33.65904093265778,-112.11116815143933,512814.0,,"not assigned: county is served by AZPS, SRP, WALC",
00157362579,building,Flexential Phoenix - Deer Valley,Flexential,Maricopa County,AZ,04013,33.684674135493076,-112.09835688433343,110023.0,,"not assigned: county is served by AZPS, SRP, WALC",
00210917861,building,Data Storage Centers,,Maricopa County,AZ,04013,33.421692874680716,-112.03430310768363,38109.0,,"not assigned: county is served by AZPS, SRP, WALC",
00220518160,building,Digital Realty Data Center,Digital Realty,Maricopa County,AZ,04013,33.344648208315185,-111.899226799974,67568.0,,"not assigned: county is served by AZPS, SRP, WALC",
00244490839,building,PhoenixNAP,,Maricopa County,AZ,04013,33.41605053769886,-112.0094263246897,79223.0,,"not assigned: county is served by AZPS, SRP, WALC",
00290307022,building,Cogent Data Center,"Cogent Communications, Inc.",Maricopa County,AZ,04013,33.400255234990105,-112.04789988122732,51675.0,,"not assigned: county is served by AZPS, SRP, WALC",
00300952513,building,Digital Realty Phoenix PHX15,Digital Realty,Maricopa County,AZ,04013,33.27497378533701,-111.88662619785597,294678.0,,"not assigned: county is served by AZPS, SRP, WALC",
00300959969,building,H5 Phoenix,H5,Maricopa County,AZ,04013,33.27691083822963,-111.88590913146852,50925.0,,"not assigned: county is served by AZPS, SRP, WALC",
00300959970,building,CyrusOne PHX1,CyrusOne,Maricopa County,AZ,04013,33.27085532906607,-111.88191152923802,137355.0,,"not assigned: county is served by AZPS, SRP, WALC",
00300974499,building,Apple Data Center,Apple Inc.,Maricopa County,AZ,04013,33.34701915860399,-111.60405623426205,1338261.0,,"not assigned: county is served by AZPS, SRP, WALC",
00468707940,building,Stream Data Centers PHX-1,,Maricopa County,AZ,04013,33.41949068772329,-112.35998844515763,413250.0,,"not assigned: county is served by AZPS, SRP, WALC",
00518921099,campus,Google Data Center,Google,Maricopa County,AZ,04013,33.35397593532737,-111.67591118204943,7905597.0,,"not assigned: county is served by AZPS, SRP, WALC",
00530982335,building,GoDaddy - Gilbert,,Maricopa County,AZ,04013,33.36191382983084,-111.83930897383503,91811.0,,"not assigned: county is served by AZPS, SRP, WALC",
00543117031,building,Centersquare: Phoenix - (PHX1 - Mesa),Centersquare,Maricopa County,AZ,04013,33.421284262350255,-111.85899423023753,57992.0,,"not assigned: county is served by AZPS, SRP, WALC",
00567575425,building,,,Maricopa County,AZ,04013,33.34702102097167,-111.60413892780115,1263277.0,,"not assigned: county is served by AZPS, SRP, WALC",
00567575428,campus,Apple Mesa Data Center,Apple,Maricopa County,AZ,04013,33.34679827603292,-111.60431805940925,3983906.0,,"not assigned: county is served by AZPS, SRP, WALC",
00685011021,campus,Iron Mountain AZP-2,Iron Mountain,Maricopa County,AZ,04013,33.45214088175117,-111.97730491362317,463636.0,,"not assigned: county is served by AZPS, SRP, WALC",
00781370600,building,CyrusOne PHX6,CyrusOne,Maricopa County,AZ,04013,33.26757617844676,-111.88253182214665,98354.0,,"not assigned: county is served by AZPS, SRP, WALC",
00795384117,building,PHX-10,Microsoft,Maricopa County,AZ,04013,33.40794624396243,-112.36482981743815,246184.0,,"not assigned: county is served by AZPS, SRP, WALC",
00808979618,building,EdgeCore,,Maricopa County,AZ,04013,33.344131138754335,-111.6195525034396,112901.0,,"not assigned: county is served by AZPS, SRP, WALC",
00827888890,campus,EdgeCore Digital,,Maricopa County,AZ,04013,33.3442978188128,-111.62196431898784,1602504.0,,"not assigned: county is served by AZPS, SRP, WALC",
00828228235,building,StrongMind,,Maricopa County,AZ,04013,33.342616247713266,-111.84097388722815,20604.0,,"not assigned: county is served by AZPS, SRP, WALC",
00836947535,building,Myndshift Technologies,,Maricopa County,AZ,04013,33.47542082249551,-111.71916515034209,21279.0,,"not assigned: county is served by AZPS, SRP, WALC",
00938592711,building,,,Maricopa County,AZ,04013,33.43946838545604,-112.3770584915453,224651.0,,"not assigned: county is served by AZPS, SRP, WALC",
00940821791,building,Omnis Network,,Maricopa County,AZ,04013,33.39440984512777,-111.95249099702062,16956.0,,"not assigned: county is served by AZPS, SRP, WALC",
00977653854,building,CyrusOne PHX7,,Maricopa County,AZ,04013,33.266358037761506,-111.88190865991771,138671.0,,"not assigned: county is served by AZPS, SRP, WALC",
00977653858,building,CyrusOne PHX4,CyrusOne,Maricopa County,AZ,04013,33.2687661963882,-111.88251618115733,103008.0,,"not assigned: county is served by AZPS, SRP, WALC",
00977653859,building,CyrusOne PHX5,CyrusOne,Maricopa County,AZ,04013,33.269741071416476,-111.88158696587298,102958.0,,"not assigned: county is served by AZPS, SRP, WALC",
01015704066,building,EdgeConneX PHX02 Data Center,EdgeConneX,Maricopa County,AZ,04013,33.35201067934632,-111.64752987065916,654105.0,,"not assigned: county is served by AZPS, SRP, WALC",
01052182309,campus,,,Maricopa County,AZ,04013,33.49340636611736,-112.07061506346676,365629.0,,"not assigned: county is served by AZPS, SRP, WALC",
01083297858,campus,Meta Data Center,Meta,Maricopa County,AZ,04013,33.343592283212516,-111.6303055253432,14850970.0,,"not assigned: county is served by AZPS, SRP, WALC",
01091128478,building,PHX-11,Microsoft,Maricopa County,AZ,04013,33.40903088866142,-112.3648033961419,248866.0,,"not assigned: county is served by AZPS, SRP, WALC",
01132632705,building,QTS,Quality Technology Services,Maricopa County,AZ,04013,33.460806376980806,-111.99712196333098,156513.0,,"not assigned: county is served by AZPS, SRP, WALC",
01227682824,building,CyrusOne PHX8,,Maricopa County,AZ,04013,33.26634359950168,-111.88328970114857,138766.0,,"not assigned: county is served by AZPS, SRP, WALC",
01227684019,building,CyrusOne PHX3,,Maricopa County,AZ,04013,33.271968058402116,-111.88162712790563,107618.0,,"not assigned: county is served by AZPS, SRP, WALC",
01227684020,building,CyrusOne PHX4,,Maricopa County,AZ,04013,33.27193710235771,-111.88328211364427,108957.0,,"not assigned: county is served by AZPS, SRP, WALC",
01283734104,building,Microsoft,Microsoft,Maricopa County,AZ,04013,33.44634015387983,-112.37391953991316,238581.0,,"not assigned: county is served by AZPS, SRP, WALC",
01315636714,building,QTS,Quality Technology Services,Maricopa County,AZ,04013,33.46474691950877,-111.99753426906965,162484.0,,"not assigned: county is served by AZPS, SRP, WALC",
01356594646,campus,NTT PH1 Datacenter,NTT,Maricopa County,AZ,04013,33.353820971794995,-111.61234316481308,3498780.0,,"not assigned: county is served by AZPS, SRP, WALC",
01357825755,campus,Iron Mountain AZP-1,Iron Mountain,Maricopa County,AZ,04013,33.45448755055384,-111.97645506133327,1290579.0,,"not assigned: county is served by AZPS, SRP, WALC",
01372772726,building,,,Maricopa County,AZ,04013,33.35323014577916,-111.67808965639534,241211.0,,"not assigned: county is served by AZPS, SRP, WALC",
01456975947,building,,,Maricopa County,AZ,04013,33.34718733044236,-111.6324625173746,652528.0,,"not assigned: county is served by AZPS, SRP, WALC",
01456975948,building,,,Maricopa County,AZ,04013,33.346322514530925,-111.6289166123353,652573.0,,"not assigned: county is served by AZPS, SRP, WALC",
01456975949,building,,,Maricopa County,AZ,04013,33.347168811477516,-111.62596778673522,337459.0,,"not assigned: county is served by AZPS, SRP, WALC",
07557854384,point,OptimumHQ,,Maricopa County,AZ,04013,33.38041490000001,-111.7526684,,,"not assigned: county is served by AZPS, SRP, WALC",
07557868585,point,The Chatfield Group,,Maricopa County,AZ,04013,33.38060100000002,-111.7528888,,,"not assigned: county is served by AZPS, SRP, WALC",
07578821329,point,All About Serving Process Server,,Maricopa County,AZ,04013,33.31991570000004,-111.809686,,,"not assigned: county is served by AZPS, SRP, WALC",
07737996606,point,Emailage,,Maricopa County,AZ,04013,33.30296499999996,-111.8405386,,,"not assigned: county is served by AZPS, SRP, WALC",
07821940847,point,Alliance Technology,,Maricopa County,AZ,04013,33.37998619999999,-111.728405,,,"not assigned: county is served by AZPS, SRP, WALC",
10796113031,point,VaultLogix,,Maricopa County,AZ,04013,33.62736699999998,-111.9017033,,,"not assigned: county is served by AZPS, SRP, WALC",
10796113033,point,Profit Finder Pro Software,,Maricopa County,AZ,04013,33.627247700000005,-111.9020476,,,"not assigned: county is served by AZPS, SRP, WALC",
10798644674,point,DataPro USA Web Development,,Maricopa County,AZ,04013,33.61166239999997,-111.9139825,,,"not assigned: county is served by AZPS, SRP, WALC",
10938672218,point,K-Motion Interactive,,Maricopa County,AZ,04013,33.63448429999997,-111.8843457,,,"not assigned: county is served by AZPS, SRP, WALC",
11018926315,point,Iron Mountain Data Centers AZS-1,,Maricopa County,AZ,04013,33.64466630000003,-111.8960985,,,"not assigned: county is served by AZPS, SRP, WALC",
11113161710,point,Accelera Data Systems,,Maricopa County,AZ,04013,33.664745499999945,-112.1117142,,,"not assigned: county is served by AZPS, SRP, WALC",
11666916913,point,EdgeConneX Data Center,EdgeConneX,Maricopa County,AZ,04013,33.39558550000002,-111.9700762,,,"not assigned: county is served by AZPS, SRP, WALC",
11938614120,point,"Alembic Computer Services, Inc.",,Maricopa County,AZ,04013,33.40513069999998,-111.9773353,,,"not assigned: county is served by AZPS, SRP, WALC",
11938631189,point,J-Curve Technologies,,Maricopa County,AZ,04013,33.413185599999956,-111.9711539,,,"not assigned: county is served by AZPS, SRP, WALC",
13019681063,point,Comarch,,Maricopa County,AZ,04013,33.35667870000003,-111.6352356,,,"not assigned: county is served by AZPS, SRP, WALC",
00843314844,building,,DirecTV,Pima County,AZ,04019,32.092706483207095,-110.78742365957719,14373.0,,"not assigned: county is served by AZPS, WALC",
00358946546,building,QES Computers,,Alameda County,CA,06001,37.699475300043446,-121.90379949999843,941.0,CISO,county served by one grid region,24.8
00383728972,building,Hurricane Electric Fremont 1,Hurricane Electric,Alameda County,CA,06001,37.48986462008944,-121.93101655253417,33640.0,CISO,county served by one grid region,24.8
00384310259,building,XO Fremont,XO,Alameda County,CA,06001,37.47533720746737,-121.92211346250497,65815.0,CISO,county served by one grid region,24.8
00384310269,building,Hurricane Electric Fremont 2,Hurricane Electric,Alameda County,CA,06001,37.471827238512944,-121.92031059714009,181268.0,CISO,county served by one grid region,24.8
05146323411,point,Open Computing Facility,,Alameda County,CA,06001,37.86985210000005,-122.25982310000002,,CISO,county served by one grid region,24.8
10880725408,point,e360,,Contra Costa County,CA,06013,37.971080899999976,-122.0437382,,,not found: no utility to grid record for this county,
00030666790,building,USPO Terminal Annex,United States Postal Service,Los Angeles County,CA,06037,34.05810223824728,-118.23539293645689,99270.0,,"not assigned: county is served by CISO, LDWP",
00424945736,building,,Centurylink,Los Angeles County,CA,06037,33.91772905166227,-118.38631267027328,71500.0,,"not assigned: county is served by CISO, LDWP",
00424945845,building,Serverfarm - LAX1,Serverfarm LLC.,Los Angeles County,CA,06037,33.92174167558056,-118.38643608724031,119102.0,,"not assigned: county is served by CISO, LDWP",
00424945852,building,DRT LAX12,Digital Realty,Los Angeles County,CA,06037,33.9156488974591,-118.38463005026091,113310.0,,"not assigned: county is served by CISO, LDWP",
00428021796,building,DRT LAX10,,Los Angeles County,CA,06037,34.04732574551566,-118.25751427697325,66979.0,,"not assigned: county is served by CISO, LDWP",
00428021816,building,One Wilshire,,Los Angeles County,CA,06037,34.04789230531704,-118.25554585155656,43850.0,,"not assigned: county is served by CISO, LDWP",
00460212563,building,,Centurylink,Los Angeles County,CA,06037,34.19986910792885,-118.34378887471212,43140.0,,"not assigned: county is served by CISO, LDWP",
00472954201,building,AT&T,,Los Angeles County,CA,06037,34.57998399250564,-118.11402444850229,17388.0,,"not assigned: county is served by CISO, LDWP",
00495115494,campus,,,Los Angeles County,CA,06037,34.04791495021397,-118.2555689501841,25505.0,,"not assigned: county is served by CISO, LDWP",
13042311881,point,CoreSite - LA2,CoreSite,Los Angeles County,CA,06037,34.0584789,-118.23591439999998,,,"not assigned: county is served by CISO, LDWP",
00464371693,building,Kaiser Data Center,,Napa County,CA,06055,38.254085135435545,-122.2730981200017,162791.0,,not found: no utility to grid record for this county,
00441502816,building,Lumen Technologies,,Orange County,CA,06059,33.716777907497594,-117.80580094927477,85658.0,,not found: no utility to grid record for this county,
00492699069,building,TPx Colocation Datacenter,TPx Communications,Orange County,CA,06059,33.70750645042811,-117.84410419953558,37065.0,,not found: no utility to grid record for this county,
11924506303,point,IT,,Riverside County,CA,06065,33.910289899999995,-117.5030207,,,"not assigned: county is served by CISO, WALC",
00032560290,building,RagingWire CA2,NTT,Sacramento County,CA,06067,38.6503995314376,-121.49194609960875,204702.0,BANC,county served by one grid region,52.7
00032560292,building,RagingWire CA1,NTT,Sacramento County,CA,06067,38.65043183405982,-121.48918647250004,192302.0,BANC,county served by one grid region,52.7
00190868312,building,RagingWire CA3,NTT,Sacramento County,CA,06067,38.64423935185345,-121.49876273285925,151366.0,BANC,county served by one grid region,52.7
00194049551,building,QTS Sacramento,Quality Technology Services,Sacramento County,CA,06067,38.64634932685158,-121.48622274444375,90196.0,BANC,county served by one grid region,52.7
00933393863,building,Edgeconnex Data Center,EdgeConneX,Sacramento County,CA,06067,38.59229735741739,-121.27743720748433,29318.0,BANC,county served by one grid region,52.7
00031800424,building,LightEdge SAN1,,San Diego County,CA,06073,32.827865524456854,-117.12993394622255,83576.0,CISO,county served by one grid region,24.8
00031803515,building,EdgeConneX San Diego,EdgeConneX,San Diego County,CA,06073,32.842308661647536,-117.1693449894231,39204.0,CISO,county served by one grid region,24.8
00531709017,building,AT&T Center,American Telephone & Telegraph,San Diego County,CA,06073,32.74757512655355,-117.15894804229632,88910.0,CISO,county served by one grid region,24.8
00930540164,campus,,,San Diego County,CA,06073,33.15360010009989,-117.23884634999425,13597.0,CISO,county served by one grid region,24.8
02607827436,point,SDSU Computer Room,,San Diego County,CA,06073,32.77502519999998,-117.070888,,CISO,county served by one grid region,24.8
00192307107,building,360 Spear Street Data Center,Digital Realty,San Francisco County,CA,06075,37.788991656058194,-122.39013668484701,34599.0,CISO,county served by one grid region,24.8
00289620443,building,Digital Realty San Francisco SFO10,Digital Realty,San Francisco County,CA,06075,37.7236016950597,-122.39793596994734,104867.0,CISO,county served by one grid region,24.8
00460085343,building,365 Main Street Data Center,Digital Realty,San Francisco County,CA,06075,37.78873103633594,-122.39046904827536,39318.0,CISO,county served by one grid region,24.8
10780794741,point,,Ntirety,San Francisco County,CA,06075,37.7796531,-122.3940005,,CISO,county served by one grid region,24.8
08477460442,point,Digital West Data Center,,San Luis Obispo County,CA,06079,35.25531619999998,-120.64151280000002,,,not found: no utility to grid record for this county,
00035491576,building,Equinix SV1,Equinix,Santa Clara County,CA,06085,37.241586803667886,-121.7833201255276,135022.0,CISO,county served by one grid region,24.8
00037877544,building,Lumen Sunnyvale 1,Lumen Technologies,Santa Clara County,CA,06085,37.37343914789955,-121.98781298697565,77132.0,CISO,county served by one grid region,24.8
00037947313,building,OpenColo,,Santa Clara County,CA,06085,37.37881629201175,-121.95593725165453,65471.0,CISO,county served by one grid region,24.8
00037947314,building,Equinix Santa Clara SV2,Equinix,Santa Clara County,CA,06085,37.378433690080165,-121.95499188020412,81106.0,CISO,county served by one grid region,24.8
00037947315,building,Layer42 Santa Clara,Layer42,Santa Clara County,CA,06085,37.378039948434136,-121.95415110304295,25031.0,CISO,county served by one grid region,24.8
00038305431,building,Digital Realty Silicon Valley SJC34,Digital Realty,Santa Clara County,CA,06085,37.37238819523252,-121.97361948715526,129242.0,CISO,county served by one grid region,24.8
00038305568,building,Csquare SFO1,Csquare,Santa Clara County,CA,06085,37.371519049598696,-121.96969744738088,92193.0,CISO,county served by one grid region,24.8
00038305611,building,,Vantage,Santa Clara County,CA,06085,37.37338590954395,-121.97269293993045,89293.0,CISO,county served by one grid region,24.8
00040608200,building,Cologix Santa Clara SV1 Data Center,Cologix,Santa Clara County,CA,06085,37.365332809551084,-121.96170042164619,80686.0,CISO,county served by one grid region,24.8
00054119665,building,Csquare SFO2,Csquare,Santa Clara County,CA,06085,37.39757919675742,-121.98086935105141,146098.0,CISO,county served by one grid region,24.8
00054119667,building,Csquare SFO2,Csquare,Santa Clara County,CA,06085,37.39861833320087,-121.98111165280665,115693.0,CISO,county served by one grid region,24.8
00054121151,building,QTS Santa Clara 1,Quality Technology Services,Santa Clara County,CA,06085,37.39398377756207,-121.97830969442313,32173.0,CISO,county served by one grid region,24.8
00054173383,building,CoreSite SV3,CoreSite,Santa Clara County,CA,06085,37.37514209318246,-121.97170937322579,57809.0,CISO,county served by one grid region,24.8
00054173753,building,CoreSite SV6,CoreSite,Santa Clara County,CA,06085,37.37630188023717,-121.97208379973041,61065.0,CISO,county served by one grid region,24.8
00054173755,building,CoreSite SV8,CoreSite,Santa Clara County,CA,06085,37.37738265750685,-121.97184005109759,41609.0,CISO,county served by one grid region,24.8
00054383196,building,CoreSite SV5,CoreSite,Santa Clara County,CA,06085,37.37519609854625,-121.97068979280725,50856.0,CISO,county served by one grid region,24.8
00054383197,building,CoreSite SV9,CoreSite,Santa Clara County,CA,06085,37.37555851580601,-121.9696099700251,60403.0,CISO,county served by one grid region,24.8
00058708529,building,QTS Santa Clara 2,Quality Technology Services,Santa Clara County,CA,06085,37.392721680154914,-121.97839685451906,36808.0,CISO,county served by one grid region,24.8
00099813512,building,Equinix SV4,Equinix,Santa Clara County,CA,06085,37.41456431406775,-122.01457953832227,122369.0,CISO,county served by one grid region,24.8
00132746406,building,Equinix SV8,Equinix,Santa Clara County,CA,06085,37.44589521919974,-122.16078171336197,12034.0,CISO,county served by one grid region,24.8
00161126131,building,Equinix SV5,Equinix,Santa Clara County,CA,06085,37.24204046852016,-121.78183927929481,166314.0,CISO,county served by one grid region,24.8
00205823968,building,Equinix SV15,Equinix,Santa Clara County,CA,06085,37.3754951498238,-121.98840629999835,38211.0,CISO,county served by one grid region,24.8
00205823970,building,Equinix SV16,Equinix,Santa Clara County,CA,06085,37.37611802320719,-121.98868795324002,26347.0,CISO,county served by one grid region,24.8
00205823971,building,Equinix SV17,Equinix,Santa Clara County,CA,06085,37.37652899594956,-121.98858391314208,42360.0,CISO,county served by one grid region,24.8
00205823980,building,Equinix SV14,Equinix,Santa Clara County,CA,06085,37.374962138504316,-121.98850932446409,20213.0,CISO,county served by one grid region,24.8
00205846843,building,CoreSite SV4,CoreSite,Santa Clara County,CA,06085,37.376263105040294,-121.97068417339611,51928.0,CISO,county served by one grid region,24.8
00209073635,building,Lumen Santa Clara,Lumen Technologies,Santa Clara County,CA,06085,37.37700481451302,-121.952081932971,25424.0,CISO,county served by one grid region,24.8
00209073636,building,Prime Santa Clara,Prime,Santa Clara County,CA,06085,37.37501721660046,-121.95324973327962,30065.0,CISO,county served by one grid region,24.8
00209073641,building,Digital Realty Silicon Valley SJC10,Digital Realty,Santa Clara County,CA,06085,37.375822905793676,-121.95333535904547,57051.0,CISO,county served by one grid region,24.8
00209073645,building,Colovore,,Santa Clara County,CA,06085,37.37672946683328,-121.95314883048796,24161.0,CISO,county served by one grid region,24.8
00209073647,building,Digital Realty Silicon Valley SJC30,Digital Realty,Santa Clara County,CA,06085,37.37828897395487,-121.95810528697963,48539.0,CISO,county served by one grid region,24.8
00209073649,building,Digital Realty Silicon Valley SJC15,Digital Realty,Santa Clara County,CA,06085,37.374996550088426,-121.95407689999966,24615.0,CISO,county served by one grid region,24.8
00209073653,building,Digital Realty Silicon Valley SJC16,Digital Realty,Santa Clara County,CA,06085,37.374929097082685,-121.9559861698452,42504.0,CISO,county served by one grid region,24.8
00209073657,building,Digital Realty Silicon Valley SJC29,Digital Realty,Santa Clara County,CA,06085,37.37502320043753,-121.95809620000126,40287.0,CISO,county served by one grid region,24.8
00209073658,building,Csquare SFO4,Csquare,Santa Clara County,CA,06085,37.37577706129449,-121.9551929871648,27286.0,CISO,county served by one grid region,24.8
00209073659,building,Prime SANTA CLARA DATA CENTER,Prime,Santa Clara County,CA,06085,37.37502630609213,-121.95488070140483,25825.0,CISO,county served by one grid region,24.8
00209076412,building,Digital Realty Silicon Valley SJC11,Digital Realty,Santa Clara County,CA,06085,37.3763410080539,-121.94853104740695,44027.0,CISO,county served by one grid region,24.8
00209077298,building,Lumen,Lumen Technologies,Santa Clara County,CA,06085,37.37758479573238,-121.95068207526988,15840.0,CISO,county served by one grid region,24.8
00209087373,building,Silicon Valley SJC31,Digital Realty,Santa Clara County,CA,06085,37.372249898204316,-121.9483289304616,146597.0,CISO,county served by one grid region,24.8
00209105766,building,,,Santa Clara County,CA,06085,37.379779111635564,-121.9499100438154,18864.0,CISO,county served by one grid region,24.8
00209117217,building,Evocative Santa Clara SJC11,,Santa Clara County,CA,06085,37.389539602058925,-121.9619460438575,51418.0,CISO,county served by one grid region,24.8
00224139416,building,Dell 350 Holger Way,,Santa Clara County,CA,06085,37.418407037850685,-121.9430846177997,45282.0,CISO,county served by one grid region,24.8
00224174031,building,SV Colo,SV Colo,Santa Clara County,CA,06085,37.36431021578032,-121.9587992678193,57709.0,CISO,county served by one grid region,24.8
00224998784,building,Microsoft,Microsoft,Santa Clara County,CA,06085,37.3620662092011,-121.94643635591544,166655.0,CISO,county served by one grid region,24.8
00271893323,building,Csquare SFO3,Csquare,Santa Clara County,CA,06085,37.372103697929965,-121.98603139645,71209.0,CISO,county served by one grid region,24.8
00299388896,building,CoreSite SV2,"CoreSite Real Estate 1656 McCarthy, L.P.",Santa Clara County,CA,06085,37.40568310648504,-121.91624119521207,89939.0,CISO,county served by one grid region,24.8
00358455179,building,Digital Realty Silicon Valley SC1,Digital Realty,Santa Clara County,CA,06085,37.36168658658687,-121.94391134202756,297948.0,CISO,county served by one grid region,24.8
00390287635,building,Equinix SV6,Equinix,Santa Clara County,CA,06085,37.39960173949957,-122.01456250837072,21678.0,CISO,county served by one grid region,24.8
00451413811,building,,,Santa Clara County,CA,06085,37.33363768871057,-121.88797542273252,102004.0,CISO,county served by one grid region,24.8
00460076753,building,Equinix San Jose SV3,Equinix,Santa Clara County,CA,06085,37.38826955704538,-121.88842909046676,109684.0,CISO,county served by one grid region,24.8
00460159925,building,,NTT Limited,Santa Clara County,CA,06085,37.40390424000007,-121.88929689106432,75249.0,CISO,county served by one grid region,24.8
00460159928,building,Csquare SFO1,Csquare,Santa Clara County,CA,06085,37.37043804478318,-121.96982954691394,83921.0,CISO,county served by one grid region,24.8
00460159955,building,,Vantage,Santa Clara County,CA,06085,37.371778697164096,-121.97250520730036,75686.0,CISO,county served by one grid region,24.8
00553223628,building,Stack Infrastructure,Stack Infrastructure,Santa Clara County,CA,06085,37.40255873642884,-121.89338203369857,78105.0,CISO,county served by one grid region,24.8
00553223629,building,Stack Infrastructure,Stack Infrastructure,Santa Clara County,CA,06085,37.402212525793644,-121.89238428102912,107993.0,CISO,county served by one grid region,24.8
00600806974,building,Equinix SV10,Equinix,Santa Clara County,CA,06085,37.241198528847725,-121.78476265158875,86340.0,CISO,county served by one grid region,24.8
00888253616,building,NTT Silicon Valley SV1 Data Center,NTT,Santa Clara County,CA,06085,37.36905321130347,-121.95533775020122,38759.0,CISO,county served by one grid region,24.8
00978632013,building,Northwest Data Center and Communications Hub,,Santa Clara County,CA,06085,37.43343706484073,-122.18073854179177,10145.0,CISO,county served by one grid region,24.8
01065780801,building,Amazon,Amazon Web Services,Santa Clara County,CA,06085,37.389932721842904,-121.96598983231347,98142.0,CISO,county served by one grid region,24.8
01075445245,building,,,Santa Clara County,CA,06085,37.3611399057634,-121.9423061882177,108346.0,CISO,county served by one grid region,24.8
01160688107,building,CoreSite SV7,CoreSite,Santa Clara County,CA,06085,37.37607876788322,-121.97305665064762,60989.0,CISO,county served by one grid region,24.8
01227604493,building,Equinix SV11,Equinix,Santa Clara County,CA,06085,37.24260507449007,-121.7839986384854,76977.0,CISO,county served by one grid region,24.8
01313995085,building,,,Santa Clara County,CA,06085,37.370642952923895,-121.97450722223287,124069.0,CISO,county served by one grid region,24.8
01314010354,building,Vantage Santa Clara CA2,Vantage Data Centers,Santa Clara County,CA,06085,37.36403183434052,-121.9468448755741,132031.0,CISO,county served by one grid region,24.8
01314012931,building,Digital Realty Silicon Valley SJC37,Digital Realty,Santa Clara County,CA,06085,37.37093636866237,-121.9472163527582,155689.0,CISO,county served by one grid region,24.8
01344376231,building,Csquare SFO4,Csquare,Santa Clara County,CA,06085,37.375755231047876,-121.95626909177358,32249.0,CISO,county served by one grid region,24.8
01344376232,campus,NTT Silicon Valley data center campus,,Santa Clara County,CA,06085,37.36897448736602,-121.95536447297926,143246.0,CISO,county served by one grid region,24.8
01351049826,building,DataBank Santa Clara SFO1,DataBank,Santa Clara County,CA,06085,37.40729868242747,-121.96595642250189,26781.0,CISO,county served by one grid region,24.8
01460847458,building,EdgeCore Silicon Valley,,Santa Clara County,CA,06085,37.38371826652648,-121.96538823847324,80443.0,CISO,county served by one grid region,24.8
01460855151,building,STACK SVY02,Stack Infrastructure,Santa Clara County,CA,06085,37.36193156366279,-121.95374429776638,136083.0,CISO,county served by one grid region,24.8
08238715059,point,STACK Infrastructure,"Stack Infrastructure, Incorporated",Santa Clara County,CA,06085,37.402744900000016,-121.891051,,CISO,county served by one grid region,24.8
